C:\Users\Marwan\Downloads\behave\data6\IMG\center_2018_02_14_19_08_26_008.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\left_2018_02_14_19_08_26_008.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\right_2018_02_14_19_08_26_008.jpg,0,0,0,2.413955
C:\Users\Marwan\Downloads\behave\data6\IMG\center_2018_02_14_19_08_26_090.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\left_2018_02_14_19_08_26_090.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\right_2018_02_14_19_08_26_090.jpg,0,0,0,2.39455
C:\Users\Marwan\Downloads\behave\data6\IMG\center_2018_02_14_19_08_26_172.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\left_2018_02_14_19_08_26_172.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\right_2018_02_14_19_08_26_172.jpg,0,0,0,2.3753
C:\Users\Marwan\Downloads\behave\data6\IMG\center_2018_02_14_19_08_26_255.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\left_2018_02_14_19_08_26_255.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\right_2018_02_14_19_08_26_255.jpg,0,0.1302968,0,2.385312
C:\Users\Marwan\Downloads\behave\data6\IMG\center_2018_02_14_19_08_26_341.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\left_2018_02_14_19_08_26_341.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\right_2018_02_14_19_08_26_341.jpg,0.15,0.3857076,0,2.674262
C:\Users\Marwan\Downloads\behave\data6\IMG\center_2018_02_14_19_08_26_423.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\left_2018_02_14_19_08_26_423.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\right_2018_02_14_19_08_26_423.jpg,0.35,0.6335984,0,3.130139
C:\Users\Marwan\Downloads\behave\data6\IMG\center_2018_02_14_19_08_26_502.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\left_2018_02_14_19_08_26_502.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\right_2018_02_14_19_08_26_502.jpg,0.5500001,0.8206447,0,3.828505
C:\Users\Marwan\Downloads\behave\data6\IMG\center_2018_02_14_19_08_26_587.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\left_2018_02_14_19_08_26_587.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\right_2018_02_14_19_08_26_587.jpg,0.4289971,1,0,4.959218
C:\Users\Marwan\Downloads\behave\data6\IMG\center_2018_02_14_19_08_26_668.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\left_2018_02_14_19_08_26_668.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\right_2018_02_14_19_08_26_668.jpg,0.409494,1,0,5.884696
C:\Users\Marwan\Downloads\behave\data6\IMG\center_2018_02_14_19_08_26_754.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\left_2018_02_14_19_08_26_754.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\right_2018_02_14_19_08_26_754.jpg,0.609494,1,0,6.770546
C:\Users\Marwan\Downloads\behave\data6\IMG\center_2018_02_14_19_08_26_834.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\left_2018_02_14_19_08_26_834.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\right_2018_02_14_19_08_26_834.jpg,0.4510799,1,0,7.670451
C:\Users\Marwan\Downloads\behave\data6\IMG\center_2018_02_14_19_08_26_914.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\left_2018_02_14_19_08_26_914.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\right_2018_02_14_19_08_26_914.jpg,0.5363346,1,0,8.568231
C:\Users\Marwan\Downloads\behave\data6\IMG\center_2018_02_14_19_08_26_999.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\left_2018_02_14_19_08_26_999.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\right_2018_02_14_19_08_26_999.jpg,0.7363346,1,0,9.406318
C:\Users\Marwan\Downloads\behave\data6\IMG\center_2018_02_14_19_08_27_076.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\left_2018_02_14_19_08_27_076.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\right_2018_02_14_19_08_27_076.jpg,0.9363347,1,0,10.18982
C:\Users\Marwan\Downloads\behave\data6\IMG\center_2018_02_14_19_08_27_157.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\left_2018_02_14_19_08_27_157.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\right_2018_02_14_19_08_27_157.jpg,1,1,0,10.96278
C:\Users\Marwan\Downloads\behave\data6\IMG\center_2018_02_14_19_08_27_240.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\left_2018_02_14_19_08_27_240.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\right_2018_02_14_19_08_27_240.jpg,1,1,0,11.86967
C:\Users\Marwan\Downloads\behave\data6\IMG\center_2018_02_14_19_08_27_319.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\left_2018_02_14_19_08_27_319.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\right_2018_02_14_19_08_27_319.jpg,0.8790134,1,0,12.70279
C:\Users\Marwan\Downloads\behave\data6\IMG\center_2018_02_14_19_08_27_401.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\left_2018_02_14_19_08_27_401.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\right_2018_02_14_19_08_27_401.jpg,0.8580855,1,0,13.62426
C:\Users\Marwan\Downloads\behave\data6\IMG\center_2018_02_14_19_08_27_482.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\left_2018_02_14_19_08_27_482.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\right_2018_02_14_19_08_27_482.jpg,1,1,0,14.33138
C:\Users\Marwan\Downloads\behave\data6\IMG\center_2018_02_14_19_08_27_565.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\left_2018_02_14_19_08_27_565.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\right_2018_02_14_19_08_27_565.jpg,1,1,0,15.17777
C:\Users\Marwan\Downloads\behave\data6\IMG\center_2018_02_14_19_08_27_650.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\left_2018_02_14_19_08_27_650.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\right_2018_02_14_19_08_27_650.jpg,1,1,0,15.99168
C:\Users\Marwan\Downloads\behave\data6\IMG\center_2018_02_14_19_08_27_737.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\left_2018_02_14_19_08_27_737.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\right_2018_02_14_19_08_27_737.jpg,0.8066612,1,0,16.83499
C:\Users\Marwan\Downloads\behave\data6\IMG\center_2018_02_14_19_08_27_806.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\left_2018_02_14_19_08_27_806.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\right_2018_02_14_19_08_27_806.jpg,0.6008409,1,0,17.73609
C:\Users\Marwan\Downloads\behave\data6\IMG\center_2018_02_14_19_08_27_895.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\left_2018_02_14_19_08_27_895.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\right_2018_02_14_19_08_27_895.jpg,0.4531718,1,0,18.62097
C:\Users\Marwan\Downloads\behave\data6\IMG\center_2018_02_14_19_08_27_967.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\left_2018_02_14_19_08_27_967.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\right_2018_02_14_19_08_27_967.jpg,0.6531718,1,0,19.43233
C:\Users\Marwan\Downloads\behave\data6\IMG\center_2018_02_14_19_08_28_050.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\left_2018_02_14_19_08_28_050.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\right_2018_02_14_19_08_28_050.jpg,0.8531719,1,0,20.12143
C:\Users\Marwan\Downloads\behave\data6\IMG\center_2018_02_14_19_08_28_131.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\left_2018_02_14_19_08_28_131.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\right_2018_02_14_19_08_28_131.jpg,0,0.832961,0,20.71332
C:\Users\Marwan\Downloads\behave\data6\IMG\center_2018_02_14_19_08_28_209.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\left_2018_02_14_19_08_28_209.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\right_2018_02_14_19_08_28_209.jpg,0,0.6005707,0,21.07614
C:\Users\Marwan\Downloads\behave\data6\IMG\center_2018_02_14_19_08_28_285.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\left_2018_02_14_19_08_28_285.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\right_2018_02_14_19_08_28_285.jpg,0,0.3714429,0,21.32158
C:\Users\Marwan\Downloads\behave\data6\IMG\center_2018_02_14_19_08_28_355.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\left_2018_02_14_19_08_28_355.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\right_2018_02_14_19_08_28_355.jpg,0,0.1613398,0,21.2803
C:\Users\Marwan\Downloads\behave\data6\IMG\center_2018_02_14_19_08_28_637.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\left_2018_02_14_19_08_28_637.jpg,C:\Users\Marwan\Downloads\behave\data6\IMG\right_2018_02_14_19_08_28_637.jpg,0,0,0,18.41349
