C:\Users\Marwan\Downloads\behave\big_data\IMG\center_2018_04_22_14_06_01_629.jpg,C:\Users\Marwan\Downloads\behave\big_data\IMG\left_2018_04_22_14_06_01_629.jpg,C:\Users\Marwan\Downloads\behave\big_data\IMG\right_2018_04_22_14_06_01_629.jpg,0,0,0,4.93122E-06
C:\Users\Marwan\Downloads\behave\big_data\IMG\center_2018_04_22_14_06_01_715.jpg,C:\Users\Marwan\Downloads\behave\big_data\IMG\left_2018_04_22_14_06_01_715.jpg,C:\Users\Marwan\Downloads\behave\big_data\IMG\right_2018_04_22_14_06_01_715.jpg,0,0,0,6.559969E-06
C:\Users\Marwan\Downloads\behave\big_data\IMG\center_2018_04_22_14_06_01_797.jpg,C:\Users\Marwan\Downloads\behave\big_data\IMG\left_2018_04_22_14_06_01_797.jpg,C:\Users\Marwan\Downloads\behave\big_data\IMG\right_2018_04_22_14_06_01_797.jpg,0,0,0,2.111714E-07
C:\Users\Marwan\Downloads\behave\big_data\IMG\center_2018_04_22_14_06_01_885.jpg,C:\Users\Marwan\Downloads\behave\big_data\IMG\left_2018_04_22_14_06_01_885.jpg,C:\Users\Marwan\Downloads\behave\big_data\IMG\right_2018_04_22_14_06_01_885.jpg,0,0.1793807,0,0.08084717
C:\Users\Marwan\Downloads\behave\big_data\IMG\center_2018_04_22_14_06_01_969.jpg,C:\Users\Marwan\Downloads\behave\big_data\IMG\left_2018_04_22_14_06_01_969.jpg,C:\Users\Marwan\Downloads\behave\big_data\IMG\right_2018_04_22_14_06_01_969.jpg,0,0.429434,0,0.4549375
C:\Users\Marwan\Downloads\behave\big_data\IMG\center_2018_04_22_14_06_02_053.jpg,C:\Users\Marwan\Downloads\behave\big_data\IMG\left_2018_04_22_14_06_02_053.jpg,C:\Users\Marwan\Downloads\behave\big_data\IMG\right_2018_04_22_14_06_02_053.jpg,0,0.6848142,0,0.9782544
C:\Users\Marwan\Downloads\behave\big_data\IMG\center_2018_04_22_14_06_02_138.jpg,C:\Users\Marwan\Downloads\behave\big_data\IMG\left_2018_04_22_14_06_02_138.jpg,C:\Users\Marwan\Downloads\behave\big_data\IMG\right_2018_04_22_14_06_02_138.jpg,0,0.9409571,0,1.761473
C:\Users\Marwan\Downloads\behave\big_data\IMG\center_2018_04_22_14_06_02_223.jpg,C:\Users\Marwan\Downloads\behave\big_data\IMG\left_2018_04_22_14_06_02_223.jpg,C:\Users\Marwan\Downloads\behave\big_data\IMG\right_2018_04_22_14_06_02_223.jpg,0,1,0,2.943793
C:\Users\Marwan\Downloads\behave\big_data\IMG\center_2018_04_22_14_06_02_306.jpg,C:\Users\Marwan\Downloads\behave\big_data\IMG\left_2018_04_22_14_06_02_306.jpg,C:\Users\Marwan\Downloads\behave\big_data\IMG\right_2018_04_22_14_06_02_306.jpg,0,1,0,3.880919
C:\Users\Marwan\Downloads\behave\big_data\IMG\center_2018_04_22_14_06_02_389.jpg,C:\Users\Marwan\Downloads\behave\big_data\IMG\left_2018_04_22_14_06_02_389.jpg,C:\Users\Marwan\Downloads\behave\big_data\IMG\right_2018_04_22_14_06_02_389.jpg,0,1,0,4.81603
C:\Users\Marwan\Downloads\behave\big_data\IMG\center_2018_04_22_14_06_02_479.jpg,C:\Users\Marwan\Downloads\behave\big_data\IMG\left_2018_04_22_14_06_02_479.jpg,C:\Users\Marwan\Downloads\behave\big_data\IMG\right_2018_04_22_14_06_02_479.jpg,0,1,0,5.743171
C:\Users\Marwan\Downloads\behave\big_data\IMG\center_2018_04_22_14_06_02_567.jpg,C:\Users\Marwan\Downloads\behave\big_data\IMG\left_2018_04_22_14_06_02_567.jpg,C:\Users\Marwan\Downloads\behave\big_data\IMG\right_2018_04_22_14_06_02_567.jpg,-0.25,1,0,6.878906
C:\Users\Marwan\Downloads\behave\big_data\IMG\center_2018_04_22_14_06_02_652.jpg,C:\Users\Marwan\Downloads\behave\big_data\IMG\left_2018_04_22_14_06_02_652.jpg,C:\Users\Marwan\Downloads\behave\big_data\IMG\right_2018_04_22_14_06_02_652.jpg,-0.0002771262,1,0,7.788079
C:\Users\Marwan\Downloads\behave\big_data\IMG\center_2018_04_22_14_06_02_736.jpg,C:\Users\Marwan\Downloads\behave\big_data\IMG\left_2018_04_22_14_06_02_736.jpg,C:\Users\Marwan\Downloads\behave\big_data\IMG\right_2018_04_22_14_06_02_736.jpg,0,1,0,8.690629
C:\Users\Marwan\Downloads\behave\big_data\IMG\center_2018_04_22_14_06_02_820.jpg,C:\Users\Marwan\Downloads\behave\big_data\IMG\left_2018_04_22_14_06_02_820.jpg,C:\Users\Marwan\Downloads\behave\big_data\IMG\right_2018_04_22_14_06_02_820.jpg,-0.05,1,0,9.587191
C:\Users\Marwan\Downloads\behave\big_data\IMG\center_2018_04_22_14_06_02_904.jpg,C:\Users\Marwan\Downloads\behave\big_data\IMG\left_2018_04_22_14_06_02_904.jpg,C:\Users\Marwan\Downloads\behave\big_data\IMG\right_2018_04_22_14_06_02_904.jpg,-0.1889693,1,0,10.6835
C:\Users\Marwan\Downloads\behave\big_data\IMG\center_2018_04_22_14_06_02_990.jpg,C:\Users\Marwan\Downloads\behave\big_data\IMG\left_2018_04_22_14_06_02_990.jpg,C:\Users\Marwan\Downloads\behave\big_data\IMG\right_2018_04_22_14_06_02_990.jpg,0,1,0,11.6606
C:\Users\Marwan\Downloads\behave\big_data\IMG\center_2018_04_22_14_06_03_078.jpg,C:\Users\Marwan\Downloads\behave\big_data\IMG\left_2018_04_22_14_06_03_078.jpg,C:\Users\Marwan\Downloads\behave\big_data\IMG\right_2018_04_22_14_06_03_078.jpg,0,1,0,12.47418
C:\Users\Marwan\Downloads\behave\big_data\IMG\center_2018_04_22_14_06_03_164.jpg,C:\Users\Marwan\Downloads\behave\big_data\IMG\left_2018_04_22_14_06_03_164.jpg,C:\Users\Marwan\Downloads\behave\big_data\IMG\right_2018_04_22_14_06_03_164.jpg,-0.1,1,0,13.47416
C:\Users\Marwan\Downloads\behave\big_data\IMG\center_2018_04_22_14_06_03_250.jpg,C:\Users\Marwan\Downloads\behave\big_data\IMG\left_2018_04_22_14_06_03_250.jpg,C:\Users\Marwan\Downloads\behave\big_data\IMG\right_2018_04_22_14_06_03_250.jpg,-0.1647787,1,0,14.28281
C:\Users\Marwan\Downloads\behave\big_data\IMG\center_2018_04_22_14_06_03_335.jpg,C:\Users\Marwan\Downloads\behave\big_data\IMG\left_2018_04_22_14_06_03_335.jpg,C:\Users\Marwan\Downloads\behave\big_data\IMG\right_2018_04_22_14_06_03_335.jpg,0,1,0,15.14597
C:\Users\Marwan\Downloads\behave\big_data\IMG\center_2018_04_22_14_06_03_423.jpg,C:\Users\Marwan\Downloads\behave\big_data\IMG\left_2018_04_22_14_06_03_423.jpg,C:\Users\Marwan\Downloads\behave\big_data\IMG\right_2018_04_22_14_06_03_423.jpg,0,1,0,16.28462
C:\Users\Marwan\Downloads\behave\big_data\IMG\center_2018_04_22_14_06_03_505.jpg,C:\Users\Marwan\Downloads\behave\big_data\IMG\left_2018_04_22_14_06_03_505.jpg,C:\Users\Marwan\Downloads\behave\big_data\IMG\right_2018_04_22_14_06_03_505.jpg,-0.15,1,0,17.11404
C:\Users\Marwan\Downloads\behave\big_data\IMG\center_2018_04_22_14_06_03_587.jpg,C:\Users\Marwan\Downloads\behave\big_data\IMG\left_2018_04_22_14_06_03_587.jpg,C:\Users\Marwan\Downloads\behave\big_data\IMG\right_2018_04_22_14_06_03_587.jpg,-0.267621,1,0,17.89942
C:\Users\Marwan\Downloads\behave\big_data\IMG\center_2018_04_22_14_06_03_673.jpg,C:\Users\Marwan\Downloads\behave\big_data\IMG\left_2018_04_22_14_06_03_673.jpg,C:\Users\Marwan\Downloads\behave\big_data\IMG\right_2018_04_22_14_06_03_673.jpg,-0.008606097,1,0,18.71186
