C:\Users\Marwan\Downloads\CarND-Behavioral-Cloning-P3-master\data2\IMG\center_2018_02_06_18_38_05_614.jpg,C:\Users\Marwan\Downloads\CarND-Behavioral-Cloning-P3-master\data2\IMG\left_2018_02_06_18_38_05_614.jpg,C:\Users\Marwan\Downloads\CarND-Behavioral-Cloning-P3-master\data2\IMG\right_2018_02_06_18_38_05_614.jpg,0,0,0,17.87719
C:\Users\Marwan\Downloads\CarND-Behavioral-Cloning-P3-master\data2\IMG\center_2018_02_06_18_38_05_682.jpg,C:\Users\Marwan\Downloads\CarND-Behavioral-Cloning-P3-master\data2\IMG\left_2018_02_06_18_38_05_682.jpg,C:\Users\Marwan\Downloads\CarND-Behavioral-Cloning-P3-master\data2\IMG\right_2018_02_06_18_38_05_682.jpg,0,0,0,17.73556
C:\Users\Marwan\Downloads\CarND-Behavioral-Cloning-P3-master\data2\IMG\center_2018_02_06_18_38_05_748.jpg,C:\Users\Marwan\Downloads\CarND-Behavioral-Cloning-P3-master\data2\IMG\left_2018_02_06_18_38_05_748.jpg,C:\Users\Marwan\Downloads\CarND-Behavioral-Cloning-P3-master\data2\IMG\right_2018_02_06_18_38_05_748.jpg,0,0,0,17.09978
C:\Users\Marwan\Downloads\CarND-Behavioral-Cloning-P3-master\data2\IMG\center_2018_02_06_18_38_05_816.jpg,C:\Users\Marwan\Downloads\CarND-Behavioral-Cloning-P3-master\data2\IMG\left_2018_02_06_18_38_05_816.jpg,C:\Users\Marwan\Downloads\CarND-Behavioral-Cloning-P3-master\data2\IMG\right_2018_02_06_18_38_05_816.jpg,0,0,0,17.5247
C:\Users\Marwan\Downloads\CarND-Behavioral-Cloning-P3-master\data2\IMG\center_2018_02_06_18_38_05_893.jpg,C:\Users\Marwan\Downloads\CarND-Behavioral-Cloning-P3-master\data2\IMG\left_2018_02_06_18_38_05_893.jpg,C:\Users\Marwan\Downloads\CarND-Behavioral-Cloning-P3-master\data2\IMG\right_2018_02_06_18_38_05_893.jpg,-0.05,0,0,17.38548
C:\Users\Marwan\Downloads\CarND-Behavioral-Cloning-P3-master\data2\IMG\center_2018_02_06_18_38_05_972.jpg,C:\Users\Marwan\Downloads\CarND-Behavioral-Cloning-P3-master\data2\IMG\left_2018_02_06_18_38_05_972.jpg,C:\Users\Marwan\Downloads\CarND-Behavioral-Cloning-P3-master\data2\IMG\right_2018_02_06_18_38_05_972.jpg,-0.25,0,0,17.21225
C:\Users\Marwan\Downloads\CarND-Behavioral-Cloning-P3-master\data2\IMG\center_2018_02_06_18_38_06_040.jpg,C:\Users\Marwan\Downloads\CarND-Behavioral-Cloning-P3-master\data2\IMG\left_2018_02_06_18_38_06_040.jpg,C:\Users\Marwan\Downloads\CarND-Behavioral-Cloning-P3-master\data2\IMG\right_2018_02_06_18_38_06_040.jpg,-0.45,0,0,16.99373
C:\Users\Marwan\Downloads\CarND-Behavioral-Cloning-P3-master\data2\IMG\center_2018_02_06_18_38_06_115.jpg,C:\Users\Marwan\Downloads\CarND-Behavioral-Cloning-P3-master\data2\IMG\left_2018_02_06_18_38_06_115.jpg,C:\Users\Marwan\Downloads\CarND-Behavioral-Cloning-P3-master\data2\IMG\right_2018_02_06_18_38_06_115.jpg,-0.5569786,0,0,16.316
C:\Users\Marwan\Downloads\CarND-Behavioral-Cloning-P3-master\data2\IMG\center_2018_02_06_18_38_06_193.jpg,C:\Users\Marwan\Downloads\CarND-Behavioral-Cloning-P3-master\data2\IMG\left_2018_02_06_18_38_06_193.jpg,C:\Users\Marwan\Downloads\CarND-Behavioral-Cloning-P3-master\data2\IMG\right_2018_02_06_18_38_06_193.jpg,-0.3288236,0,0,16.15795
C:\Users\Marwan\Downloads\CarND-Behavioral-Cloning-P3-master\data2\IMG\center_2018_02_06_18_38_06_260.jpg,C:\Users\Marwan\Downloads\CarND-Behavioral-Cloning-P3-master\data2\IMG\left_2018_02_06_18_38_06_260.jpg,C:\Users\Marwan\Downloads\CarND-Behavioral-Cloning-P3-master\data2\IMG\right_2018_02_06_18_38_06_260.jpg,-0.09466715,0,0,16.04508
